2025-10-17 16:06:55.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:06:57.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:06:57.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:06:59.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:06:59.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:07:01.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:07:01.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:07:03.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:07:03.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:07:05.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:07:44.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:07:44.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:07:46.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:07:46.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:07:48.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:07:48.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:07:50.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:07:50.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:07:52.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:07:52.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:07:54.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:07:54.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:07:56.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:11:31.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 16:11:31.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 16:11:31.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 16:11:31.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 16:11:33.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 100, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 16:11:35.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 200, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 16:20:15.6|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:20:15.6|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:20:17.6|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:20:17.6|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:20:19.6|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:20:21.6|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:20:23.6|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:20:25.6|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:20:27.6|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:23:58.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 16:23:58.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 16:27:01.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 16:27:01.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 16:27:01.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 16:27:01.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 16:35:37.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:35:37.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:35:39.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:35:39.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:35:41.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:35:41.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:35:43.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:35:43.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:35:45.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:35:45.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:35:47.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:35:47.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:35:49.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:42:31.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 16:42:31.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 16:42:31.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 16:42:31.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 16:54:28.9|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 16:54:28.9|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 16:56:04.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:56:04.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:56:06.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:56:06.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 16:56:08.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:56:10.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:56:12.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:56:14.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:56:16.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S03], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 16:58:01.5|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 16:58:01.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 16:58:01.5|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 16:58:01.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 16:58:03.7|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 100, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 17:11:24.4|Info|Microsoft.Hosting.Lifetime|Application is shutting down...
2025-10-17 17:11:24.8|Info|ConsoleApp|Exiting main.
2025-10-17 17:11:55.1|Info|Bootstrap|Starting Prowlarr - /app/prowlarr/bin/Prowlarr - Version 2.0.5.5160
2025-10-17 17:11:55.8|Info|AppFolderInfo|Data directory is being overridden to [/config]
2025-10-17 17:11:56.0|Info|AppFolderInfo|Data directory is being overridden to [/config]
2025-10-17 17:11:57.2|Info|AppFolderInfo|Data directory is being overridden to [/config]
2025-10-17 17:11:58.2|Info|MigrationController|*** Migrating data source=/config/prowlarr.db;cache size=-20000;datetimekind=Utc;journal mode=Wal;pooling=True;version=3;busytimeout=100 ***
2025-10-17 17:11:58.7|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrating
2025-10-17 17:11:58.7|Info|FluentMigrator.Runner.MigrationRunner|PerformDBOperation 
2025-10-17 17:11:58.7|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Performing DB Operation
2025-10-17 17:11:58.9|Info|DatabaseEngineVersionCheck|SQLite 3.49.2
2025-10-17 17:11:58.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.1923499s
2025-10-17 17:11:58.9|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrated
2025-10-17 17:11:58.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.1983843s
2025-10-17 17:11:59.0|Info|MigrationController|*** Migrating data source=/config/logs.db;cache size=-20000;datetimekind=Utc;journal mode=Wal;pooling=True;version=3;busytimeout=100 ***
2025-10-17 17:11:59.1|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrating
2025-10-17 17:11:59.1|Info|FluentMigrator.Runner.MigrationRunner|PerformDBOperation 
2025-10-17 17:11:59.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Performing DB Operation
2025-10-17 17:11:59.1|Info|DatabaseEngineVersionCheck|SQLite 3.49.2
2025-10-17 17:11:59.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0059268s
2025-10-17 17:11:59.1|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrated
2025-10-17 17:11:59.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0064696s
2025-10-17 17:11:59.7|Info|Microsoft.Hosting.Lifetime|Now listening on: http://[::]:9696
2025-10-17 17:11:59.8|Info|CommandExecutor|Starting 3 threads for tasks.
2025-10-17 17:12:00.0|Info|ManagedHttpDispatcher|IPv4 is available: True, IPv6 will be disabled
2025-10-17 17:12:01.2|Info|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down.
2025-10-17 17:12:01.2|Info|Microsoft.Hosting.Lifetime|Hosting environment: Production
2025-10-17 17:12:01.2|Info|Microsoft.Hosting.Lifetime|Content root path: /app/prowlarr/bin
2025-10-17 17:13:30.5|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 17:13:30.7|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 17:13:30.8|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 17:13:30.8|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 17:13:33.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 100, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 17:14:04.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:14:04.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:14:06.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:14:06.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 100, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:14:08.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:14:08.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 200, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:14:10.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:14:10.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 300, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:14:12.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:14:12.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 400, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:14:14.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:14:14.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 500, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045]
2025-10-17 17:14:16.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] | ID(s): TVDbId:[81189] TVRageId:[18164] TvMazeId:[169] for Season / Episode:[S02], Offset: 600, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050]
2025-10-17 17:24:31.9|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 17:24:31.9|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 17:29:00.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
